time_s,vehicle_heading_deg,raw_mag_heading_deg,tilt_mag_heading_deg,aligned_mag_heading_deg,heading_error_deg,mag_norm_uT,gravity_norm
4991.51,-36.43320000000085,-84.72337194661179,-84.7748431079997,-124.71502616864944,-88.28182616864859,36.27636558422026,9.806526280493006
4991.61,-36.241199999997434,-84.44702896696319,-84.44336076025967,-124.38354382090941,-88.14234382091198,36.816394445953016,9.806500789782255
4991.71,-36.295299999993176,-83.78341974220311,-83.78525924945414,-123.72544231010389,-87.43014231011071,36.46095582948971,9.80662643981099
4991.81,-36.44729999999868,-83.33495479109129,-83.28506024598407,-123.22524330663381,-86.77794330663514,37.33999866095338,9.806583436141253
4991.91,-36.502899999999045,-84.32975271795951,-84.33756109665413,-124.27774415730386,-87.77484415730481,37.448270988124406,9.806582235417189
4992.01,-36.58389999999963,-83.88058339851352,-83.91525651251476,-123.85543957316449,-87.27153957316486,36.94031131433518,9.806560003385488
4992.109,-36.67201000000068,-84.38667212586715,-84.44007551649922,-124.38025857714896,-87.70824857714828,36.08042682674361,9.806618892360405
4992.21,-36.674799999994775,-84.54079608111596,-84.6076414881649,-124.54782454881465,-87.87302454881987,38.09108163336925,9.806523586878278
4992.31,-36.79799999999818,-82.68989176095441,-82.71832645892759,-122.65850951957734,-85.86050951957915,37.44935379949833,9.806587621084104
4992.41,-36.87059999999997,-79.91872683240217,-79.8805709547061,-119.82075401535585,-82.95015401535588,37.763481036578185,9.806539777617791
4992.51,-36.89249999999947,-79.06794533717427,-79.07580377015138,-119.01598683080113,-82.12348683080165,36.98398166774367,9.806517725472176
4992.61,-37.04509999999755,-78.64351840050693,-78.63586126693166,-118.5760443275814,-81.53094432758385,37.1795710034422,9.806614006883313
4992.709,-37.0907299999958,-79.4299312951685,-79.38322624765546,-119.3234093083052,-82.2326793083094,35.47760561255508,9.806599823588193
4992.81,-37.19359999999642,-81.5645109790794,-81.59244858394007,-121.5326316445898,-84.33903164459338,35.39522001626773,9.806624583922849
4992.91,-37.331499999999096,-80.94073584798657,-80.88822987774442,-120.82841293839417,-83.49691293839507,36.33134459389028,9.806581300840778
4993.01,-37.38959999999997,-81.78187153164998,-81.79375822778181,-121.73394128843154,-84.34434128843156,35.533180268588396,9.806666838431903
4993.109,-37.41425999998319,-81.36846693342662,-81.2965805880912,-121.23676364874095,-83.82250364875776,35.23428302094424,9.806608005319678
4993.21,-37.71069999999554,-81.37773984496688,-81.36367100094475,-121.30385406159448,-83.59315406159894,34.86721956221918,9.806504505174104
4993.311,-37.81766999999695,-80.99050296743577,-80.96827781476304,-120.90846087541277,-83.09079087541582,35.17129084921394,9.80663382868964
4993.41,-37.899800000000596,-80.86027949032258,-80.89723854341337,-120.83742160406311,-82.93762160406251,34.41848921727971,9.806605485589802
4993.509,-37.86910999999941,-81.0587597306429,-81.10572677360756,-121.04590983425729,-83.17679983425788,35.07566392814254,9.806561512069354
4993.61,-37.96659999998451,-82.0167852801197,-82.17181440218135,-122.11199746283108,-84.14539746284657,35.25638949183538,9.80659001131382
4993.71,-38.175600000009126,-81.85129814008182,-81.85913944095849,-121.79932250160823,-83.6237225015991,35.54790570483724,9.80660452450286
4993.81,-38.00709999999435,-81.43468863935283,-81.5415653425175,-121.48174840316724,-83.47464840317289,35.122605256444174,9.80665836969964
4993.91,-38.252299999995785,-80.42846700094188,-80.42420591727371,-120.36438897792345,-82.11208897792767,36.08583378557297,9.806566397062735
4994.01,-38.50540000000001,-80.72873579979782,-80.71115542932311,-120.65133848997286,-82.14593848997285,35.153282919238144,9.80655150090999
4994.109,-38.48551000000316,-80.413619376497,-80.42812953223908,-120.36831259288883,-81.88280259288567,34.90109740394992,9.80650724927076
4994.21,-38.43819999999664,-80.8069095766955,-80.82810561616758,-120.76828867681732,-82.33008867682068,34.04422271105628,9.806668756004763
4994.31,-38.538499999993746,-82.3919892873494,-82.3706692800447,-122.31085234069442,-83.77235234070068,34.84827398882188,9.806630901079126
4994.409,-38.774030000000494,-82.14611645458542,-82.21905905591326,-122.15924211656301,-83.38521211656251,34.886366964761464,9.806603394651994
4994.51,-38.76149999999939,-83.77327234269698,-83.79533184239516,-123.7355149030449,-84.97401490304551,35.26362148163458,9.80664140824982
4994.61,-38.93709999998896,-83.86187074862778,-83.99021258253454,-123.93039564318428,-84.99329564319532,35.7628214770591,9.806647266522846
4994.71,-39.10469999999805,-84.45904351844501,-84.49833524926206,-124.43851830991179,-85.33381830991374,34.86699585567991,9.806578555745117
4994.81,-39.163999999995895,-83.79510128759212,-83.8617057139869,-123.80188877463664,-84.63788877464074,34.81258105915158,9.806566401141636
4994.91,-39.31889999999976,-83.54802784291934,-83.58471679531279,-123.52489985596253,-84.20599985596277,35.13517468292993,9.806566415417784
4995.01,-39.341399999999794,-82.63915768703633,-82.63230770711814,-122.57249076776787,-83.23109076776808,35.43059976912612,9.80655294229323
4995.11,-39.404199999991306,-84.79988952358799,-84.82619178872882,-124.76637484937856,-85.36217484938726,37.232989404558964,9.806556314017678
4995.21,-39.53939999999693,-83.8084699511707,-83.75127231907848,-123.69145537972821,-84.15205537973128,35.88518635871911,9.806653771292224
4995.311,-39.61941999999635,-84.51357013421051,-84.54566487823742,-124.48584793888716,-84.86642793889081,35.910675293010016,9.806588843731545
4995.41,-39.738899999998466,-83.83026614067161,-83.74984214453063,-123.69002520518038,-83.95112520518191,35.57558432408384,9.80659515785168
4995.51,-39.84899999999948,-82.0382491089919,-82.02513008206907,-121.9653131427188,-82.11631314271932,36.75902746265195,9.806537437342499
4995.61,-39.95929999999862,-81.50921962801354,-81.4654757973754,-121.40565885802513,-81.44635885802651,37.53882390272769,9.806494481209889
4995.709,-39.98260999999866,-82.15981688941514,-82.15103346117614,-122.09121652182588,-82.10860652182723,36.33710087500102,9.806603642954068
4995.81,-40.029099999995196,-81.74747095286392,-81.74151596307878,-121.68169902372853,-81.65259902373333,36.37191636414006,9.806601546917259
4995.91,-40.204100000000835,-80.68614646400493,-80.65906381971617,-120.59924688036591,-80.39514688036508,36.11808549743466,9.806568130594922
4996.01,-40.14850000000024,-81.166585348781,-81.11199080743454,-121.05217386808428,-80.90367386808404,38.21160687539847,9.80661589438477
4996.11,-40.14379999998937,-81.49711077963094,-81.4876559127236,-121.42783897337333,-81.28403897338396,38.24930979769439,9.806604897210859
4996.21,-40.29700000000298,-81.07987659037347,-81.07199026484453,-121.01217332549427,-80.71517332549129,36.966436127925554,9.806616478684173
4996.31,-40.24159999999824,-80.52278868160407,-80.50328297883127,-120.443466039481,-80.20186603948275,38.500515580963324,9.806545506446191
4996.409,-40.31899999999837,-81.20057458675639,-81.16773270554067,-121.10791576619042,-80.78891576619205,37.28905737612577,9.806566250222348
4996.51,-40.4046000000003,-80.41589368716569,-80.45926181718391,-120.39944487783364,-79.99484487783334,38.49539582859228,9.806688802037106
4996.61,-40.3607999999972,-78.32917233650362,-78.29770865459393,-118.23789171524368,-77.87709171524648,39.1716300401196,9.80656513260377
4996.71,-40.40419999999972,-78.19559244219019,-78.15818841936623,-118.09837148001597,-77.69417148001625,38.56302114720785,9.806503067352807
4996.81,-40.41009999999892,-78.63052090481531,-78.49399299608903,-118.43417605673878,-78.02407605673986,38.24486501479643,9.806607171188208
4996.909,-40.46031999999741,-78.78352543651141,-78.83183093036405,-118.77201399101378,-78.31169399101637,37.9819983676478,9.806543080005309
4997.01,-40.58500000000049,-79.19848089401357,-79.12592304749646,-119.06610610814619,-78.4811061081457,38.147327560394054,9.806621310624775
4997.11,-40.498899999997775,-79.30553482976562,-79.22546178983872,-119.16564485048846,-78.66674485049069,37.14515042370942,9.80659852599259
4997.21,-40.53889999999774,-78.64699725310113,-78.63360236144263,-118.57378542209236,-78.03488542209462,36.92757506254642,9.806640993224947
4997.31,-40.58469999999943,-78.09319263267625,-78.05743082020037,-117.99761388085011,-77.41291388085068,36.279305395776255,9.806522884284725
4997.41,-40.61009999999874,-76.47225217039535,-76.4689819457999,-116.40916500644963,-75.79906500645089,37.54061001102672,9.806555043439056
4997.509,-40.714769999999135,-76.15623882983851,-76.11833132338874,-116.05851438403849,-75.34374438403935,37.39936095710728,9.80659982766708
4997.61,-40.85190000000125,-77.35911345137049,-77.39632919612,-117.33651225676974,-76.48461225676849,37.72523028425407,9.806586587595094
4997.709,-40.840739999996,-76.71320577059633,-76.7122826816962,-116.65246574234592,-75.81172574234992,36.57379116252511,9.806655105080427
4997.81,-40.93009999999754,-77.02279093055725,-77.09228407127245,-117.03246713192217,-76.10236713192464,37.67258021426194,9.806584419154307
4997.91,-41.02570000000037,-78.1097206417298,-78.14302706170763,-118.08321012235737,-77.057510122357,37.05668630625248,9.806545747611642
4998.01,-41.000199999999495,-77.48455924508688,-77.55487885237044,-117.49506191302018,-76.49486191302069,37.905353183950155,9.806566695332267
4998.109,-41.126109999995606,-78.15173376158556,-78.24054651180302,-118.18072957245275,-77.05461957245714,37.091590691152625,9.806505904245405
4998.209,-41.19422000000168,-78.05965794940306,-78.10908710701825,-118.049270167668,-76.85505016766632,37.04956814863029,9.806640326839767
4998.31,-41.16809999999714,-78.14393712098872,-78.17788720537801,-118.11807026602776,-76.94997026603062,36.801912993756176,9.806606906570691
4998.41,-41.290799999997944,-77.16728828891412,-77.12995518889696,-117.07013824954669,-75.77933824954874,37.23236629600649,9.806633747622065
4998.51,-41.41619999999989,-77.44991343416282,-77.50588598599457,-117.44606904664431,-76.02986904664442,38.418263885813474,9.806617354623356
4998.609,-41.43563999999492,-78.40498473064129,-78.381572537191,-118.32175559784073,-76.88611559784582,35.869144121375406,9.80658746863556
4998.71,-41.52789999999777,-77.92533338913057,-77.8843313850082,-117.82451444565794,-76.29661444566017,36.36175463313067,9.806511044199155
4998.81,-41.58139999999776,-78.22033502426434,-78.13825364095267,-118.07843670160241,-76.49703670160466,35.525244545252605,9.806618746030662
4998.91,-41.66390000000047,-79.08445880215676,-79.09462609444789,-119.03480915509763,-77.37090915509717,35.89887324137068,9.806604897210859
4999.009,-41.65471999999954,-79.0318866481096,-79.01301061076573,-118.95319367141548,-77.29847367141593,36.69668786144057,9.806577943910913
4999.11,-41.772399999988465,-79.02597919875534,-79.03823109866836,-118.9784141593181,-77.20601415932964,35.92159656808143,9.806626815577312
4999.21,-41.9528999999975,-78.93763840667725,-78.91864273915911,-118.85882579980884,-76.90592579981134,36.44064351791828,9.806622803493564
4999.31,-42.012699999998404,-79.57910193541811,-79.55258512894494,-119.49276818959467,-77.48006818959627,35.397629864158986,9.80654961033696
4999.41,-42.07499999999982,-80.46336424154059,-80.45540070895073,-120.39558376960048,-78.32058376960066,35.99408840351426,9.806549714349078
4999.51,-42.10299999999961,-80.8300672575019,-80.86084253888738,-120.80102559953713,-78.69802559953752,36.5964656763464,9.806558379982246
4999.609,-42.21369999998774,-79.63524518419848,-79.59497320227736,-119.5351562629271,-77.32145626293936,35.61435384785185,9.806543000466576
4999.71,-42.42160000000058,-81.12817340080608,-81.13480765039279,-121.07499071104252,-78.65339071104194,36.58907623868085,9.8066121627196
4999.81,-42.4144999999985,-79.62925847171537,-79.64080782670713,-119.58099088735688,-77.16649088735838,36.37091282879768,9.80660671435334
4999.91,-42.47479999999837,-80.6444464603191,-80.63692603399313,-120.57710909464288,-78.10230909464451,36.75051700316609,9.806558938282071
5000.01,-42.577,-79.9377985291044,-79.88558282494142,-119.82576588559115,-77.24876588559115,36.74087914027099,9.806496101564514
5000.11,-42.63789999999062,-80.04800445968745,-80.09699272038242,-120.03717578103215,-77.39927578104152,36.85839524450298,9.806585437347701
5000.21,-42.79179999999542,-81.25732868627144,-81.21433077497804,-121.15451383562777,-78.36271383563235,37.818157014852005,9.806534019723788
5000.31,-42.896399999998266,-80.60647609019571,-80.54487453709265,-120.48505759774238,-77.58865759774412,36.328129596773906,9.806652423737674
5000.41,-42.96479999999974,-81.01838350435744,-80.93882395874496,-120.87900701939469,-77.91420701939495,36.85954557506101,9.806615534933549
5000.51,-43.005099999999175,-80.52488398647223,-80.4848444306203,-120.42502749127004,-77.41992749127087,37.26789234716662,9.806571531886156
5000.609,-43.226319999997486,-80.45699422738586,-80.40736885044728,-120.34755191109701,-77.12123191109953,36.476974929398956,9.806537801895225
5000.709,-43.27530999999749,-80.6362934941,-80.49002658940739,-120.43020965005712,-77.15489965005963,35.83661535357378,9.806658702126837
5000.81,-43.34699999999566,-80.23685242294746,-80.22700248993003,-120.16718555057977,-76.82018555058411,36.09170680364119,9.806564031300667
5000.911,-43.5282499999978,-78.92140858178192,-78.86436623386567,-118.8045492945154,-75.2762992945176,36.91967632577512,9.80660387392088
5001.01,-43.709299999999075,-79.7651972365768,-79.85214241243426,-119.79232547308399,-76.08302547308492,37.021967802913984,9.80657843592759
5001.109,-43.92278000000829,-80.01267883063326,-79.98344740302089,-119.92363046367063,-76.00085046366235,35.93832216450846,9.806555322844002
5001.21,-43.81119999998646,-78.60982138865498,-78.67983611055611,-118.62001917120585,-74.8088191712194,36.811218398743605,9.806641445469493
5001.31,-44.09830000000056,-77.19715148040962,-77.19754476285779,-117.13772782350753,-73.03942782350697,36.41561752874719,9.806601411294332
5001.41,-44.095299999996996,-77.51855674601437,-77.57229597604761,-117.51247903669736,-73.41717903670036,37.256094803400956,9.80660503538304
5001.51,-44.306999999999334,-78.59163763306832,-78.63007291452317,-118.5702559751729,-74.26325597517356,35.76775363368519,9.806622172797319
5001.61,-44.46640000001253,-77.55020879233535,-77.6010764515462,-117.54125951219595,-73.07485951218342,35.9072987009605,9.806615013346859
5001.71,-44.30519999998978,-78.6807878554601,-78.74341113874958,-118.68359419939932,-74.37839419940954,36.818762879814415,9.806649565983278
5001.809,-44.53703999999584,-77.32695291326421,-77.37207696566425,-117.312260026314,-72.77522002631815,36.77077236066711,9.806508082900866
5001.909,-44.68142999999964,-77.5558623901447,-77.59823314364807,-117.53841620429782,-72.85698620429818,36.46199254017805,9.806551896053985
5002.01,-44.70759999999996,-77.32695291326421,-77.26486655351846,-117.20504961416819,-72.49744961416823,36.655092415652156,9.806624571176362
5002.11,-44.742099999987886,-78.02295088199165,-77.99611760278263,-117.93630066343238,-73.19420066344449,37.612128363069274,9.80667049920614
5002.21,-44.91990000000146,-76.62471680141837,-76.52384243372579,-116.46402549437553,-71.54412549437407,37.438612420868374,9.806584593526942
5002.309,-44.90180999999711,-74.37847754724329,-74.37488841310446,-114.31507147375419,-69.41326147375707,36.631857719749895,9.806525506008741
5002.41,-45.001999999999725,-75.86220300372408,-75.81375114899662,-115.75393420964636,-70.75193420964663,35.95416804766869,9.8065677772603
