episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,drift_m
15,17,36.90734,106.86609,262.6254,96.768,225.94382
15,18,35.30819,115.00081,272.6716,104.49234,237.59592
15,19,33.36978,123.017044,281.1003,112.75744,247.94289
15,20,31.567205,131.05858,287.96982,121.171425,256.59317
15,21,32.6072,139.11191,293.31238,129.07152,260.89844
15,22,37.17654,145.86234,297.79623,135.22171,260.83682
15,23,43.440353,151.32625,303.0039,138.54988,259.87778
15,24,50.539215,155.76015,308.82745,138.86926,258.83994
15,25,57.545074,160.20412,314.69177,136.1791,258.26657
15,26,64.415436,164.75253,319.23187,129.35005,257.26398
15,27,71.3919,168.97559,323.08362,120.94984,256.2327
15,28,79.09192,172.12129,327.45193,110.96241,255.77942
15,29,87.41503,173.27278,332.6138,99.022896,256.1942
15,30,95.74465,172.68542,338.44315,86.598495,257.5141
15,31,103.656,170.54265,344.7193,73.93878,259.6995
15,32,111.10563,167.25986,351.40845,61.549038,262.5266
15,33,118.35267,163.5855,358.43826,47.468224,266.69144
15,34,125.46602,159.90579,364.8175,33.818268,270.5313
15,35,132.21068,155.40135,370.06155,20.094688,273.64383
15,36,137.31337,148.90958,373.56384,6.947459,275.62207
15,37,140.32239,141.04817,375.4657,-5.015008,276.81552
15,38,142.15335,132.66533,376.49588,-14.961055,276.96564
15,39,143.96748,124.106674,377.03207,-22.070747,275.11258
15,40,146.32733,115.20654,377.38858,-27.044386,271.3386
15,41,148.92493,105.7974,377.68442,-30.91041,266.49564
15,42,151.74547,95.76109,377.9386,-34.61139,261.0753
15,43,154.74791,85.657646,377.7417,-38.75728,255.35329
15,44,157.77841,75.66317,376.64377,-42.827217,248.88153
15,45,161.06798,65.30398,375.7412,-48.3005,242.87975
15,46,164.63269,54.568047,375.73648,-56.264965,238.4298
15,47,168.19817,43.642242,376.41702,-65.34738,235.01878
15,48,171.74126,32.45462,377.329,-75.375374,232.15002
15,49,175.39688,20.855352,378.10077,-86.49231,229.3739
15,50,178.95529,8.967636,378.5416,-98.32589,226.59787
15,51,182.41115,-3.1005363,378.93542,-110.729996,224.06671
15,52,185.87737,-15.682512,379.3355,-123.564476,221.50525
15,53,189.65817,-28.955624,379.72586,-136.81824,218.54077
15,54,193.45775,-41.907753,380.60553,-149.95493,216.09833
15,55,197.287,-54.085396,381.82162,-163.8733,214.72404
15,56,201.36328,-65.68311,383.1908,-178.52791,213.99812
15,57,205.57732,-77.01194,384.76468,-192.39629,213.12357
15,58,210.27864,-87.91489,386.20438,-206.8101,212.33449
15,59,216.51219,-97.60449,387.88278,-221.48328,211.45645
15,60,224.44037,-106.10365,389.27744,-235.5698,209.6014
16,1,0.26428297,-0.7494614,5.659458,-11.380975,11.922122
16,2,0.34122637,-1.1715183,12.348607,-23.770718,25.591034
16,3,0.37327963,-1.428104,19.378418,-37.851532,41.08359
16,4,0.39195865,-1.5875216,25.757656,-51.501488,55.989487
16,5,0.39273775,-1.7463448,31.001709,-65.22507,70.47309
16,6,0.31289428,-1.9948239,34.50401,-78.3723,83.681244
16,7,0.097682,-2.3017552,36.405846,-90.33476,95.22653
16,8,-0.24135187,-2.6570184,37.436054,-100.28081,104.642204
16,9,-0.67864716,-3.1096241,37.97223,-107.3905,111.213264
16,10,-1.3856072,-3.919121,38.328728,-112.36414,115.48832
16,11,-2.4405928,-5.1522326,38.624565,-116.23016,118.425735
16,12,-3.9238853,-6.902216,38.878773,-119.931145,120.86193
16,13,-5.4847093,-8.800264,38.68186,-124.077034,123.44805
16,14,-7.0018897,-10.666243,37.58393,-128.14697,125.656746
16,15,-8.769159,-12.898809,36.68136,-133.62025,128.99387
16,16,-10.785215,-15.5154,36.676636,-141.58472,134.70747
16,17,-12.932356,-18.272676,37.357193,-150.66714,141.62392
16,18,-15.258478,-21.206562,38.269157,-160.69513,149.40639
16,19,-17.85513,-24.472277,39.040924,-171.81206,157.94357
16,20,-20.652525,-27.887882,39.48177,-183.64565,166.96292
16,21,-23.582607,-31.379543,39.875572,-196.04976,176.47441
16,22,-26.870565,-35.21845,40.275665,-208.88423,186.19458
16,23,-30.607546,-39.65902,40.66603,-222.138,195.9043
16,24,-34.11432,-43.893078,41.545696,-235.27467,205.79443
16,25,-37.08109,-47.619328,42.761787,-249.19305,216.81064
16,26,-39.639286,-51.061848,44.130962,-263.84766,228.68155
16,27,-42.015,-54.382904,45.704834,-277.71603,239.94261
16,28,-44.103813,-57.642033,47.144547,-292.12985,251.61638
16,29,-45.49257,-60.877914,48.822952,-306.80304,263.39056
16,30,-46.305904,-64.40857,50.21759,-320.88956,274.04248
16,31,-46.644375,-68.082405,51.394688,-334.43307,283.82095
16,32,-46.364285,-71.91476,52.715332,-347.7116,293.05405
16,33,-44.852005,-75.94552,54.038296,-360.3722,301.1276
16,34,-41.717617,-79.64616,55.308754,-374.09164,310.01978
16,35,-37.908394,-83.06183,56.569515,-387.92374,319.1659
16,36,-33.88146,-86.58843,57.71313,-401.35785,327.8252
16,37,-29.518738,-90.35911,58.88249,-414.16498,335.65613
16,38,-24.73132,-94.53234,60.158806,-426.59485,342.74164
16,39,-19.625082,-99.10192,61.390987,-438.16943,348.61206
16,40,-14.376024,-103.82715,62.634956,-448.80185,353.46603
16,41,-9.174885,-108.375175,63.98668,-458.4935,357.68066
16,42,-4.270633,-112.29786,65.466995,-466.65732,361.15643
16,43,0.23267317,-115.272736,67.26082,-472.9066,363.86087
16,44,4.8144274,-117.49143,69.28502,-477.59055,365.82486
16,45,9.627197,-119.094955,71.20536,-480.94467,367.0519
16,46,14.651018,-120.11317,72.70914,-483.09293,367.5936
16,47,19.777029,-120.2209,74.464554,-485.17548,369.02924
16,48,24.681166,-119.08613,76.52406,-487.09546,371.64307
16,49,29.430534,-117.022804,78.51609,-488.58795,374.79337
16,50,34.04693,-114.63916,79.96866,-489.39377,377.5577
16,51,38.366253,-111.7341,81.912315,-490.20096,380.9638
16,52,42.572536,-108.38817,85.206764,-490.9564,384.93652
16,53,46.887306,-104.892944,90.11748,-491.08185,388.60098
16,54,51.324776,-101.27251,96.14896,-489.3822,390.68954
16,55,56.029682,-97.34102,102.28053,-485.36182,390.76758
16,56,60.98131,-93.18753,107.951096,-479.10413,388.76443
16,57,66.234634,-88.784225,113.92393,-471.48615,385.6618
16,58,71.84702,-84.23107,120.54192,-463.125,382.0102
16,59,77.76453,-79.540985,127.62538,-454.38562,378.14627
16,60,83.8001,-74.68972,134.85208,-445.29044,374.1005
17,1,1.2721974,-8.399624,1.0608184,-12.180524,3.7868042
17,2,3.80485,-15.950798,2.3814633,-25.459032,9.614184
17,3,8.4135,-22.453257,3.704426,-38.119633,16.358812
17,4,15.207889,-27.196072,4.9748845,-51.839073,26.683176
17,5,22.748314,-31.047997,6.2356467,-65.671165,38.35925
17,6,30.51717,-34.902557,7.379263,-79.1053,49.892338
17,7,38.65871,-38.876072,8.54862,-91.91242,60.987476
17,8,47.306656,-43.142105,9.824939,-104.342285,71.76588
17,9,56.36276,-47.757137,11.05712,-115.91688,81.84346
17,10,65.650215,-52.524487,12.301089,-126.549286,91.24582
17,11,74.998474,-57.15394,13.652813,-136.24092,100.090164
17,12,84.01256,-61.135803,15.133129,-144.40474,108.065216
17,13,92.536285,-64.008804,16.926952,-150.654,114.99635
17,14,101.0706,-65.67027,18.951153,-155.33798,121.58907
17,15,109.73006,-66.21588,20.871492,-158.69212,128.24858
17,16,118.44391,-65.703606,22.375267,-160.84036,135.20424
17,17,126.928406,-63.64821,24.130686,-162.92293,142.90851
17,18,134.56442,-59.61364,26.190191,-164.84288,151.05684
17,19,141.4541,-54.17173,28.18222,-166.33539,159.40894
17,20,147.97784,-48.270638,29.634792,-167.14122,167.73578
17,21,153.78494,-41.64996,31.578451,-167.94838,175.74332
17,22,159.14624,-34.451286,34.872894,-168.70384,182.94156
17,23,164.54823,-27.061932,39.78361,-168.82928,188.84966
17,24,170.02646,-19.51293,45.815086,-167.12965,192.92268
17,25,175.64915,-11.570391,51.946663,-163.10925,195.61783
17,26,181.448,-3.3462934,57.61723,-156.85158,197.22559
17,27,187.47568,5.1957855,63.59006,-149.23358,197.98
17,28,193.85915,13.941098,70.20805,-140.87244,198.13335
17,29,200.53568,22.872746,77.29151,-132.13306,198.0301
17,30,207.26567,32.00556,84.51822,-123.037865,197.75085
17,31,214.07259,41.465237,91.836815,-114.23596,197.95062
17,32,221.16634,51.431633,99.023224,-105.89621,199.17578
17,33,227.68738,60.65484,106.00319,-97.93072,199.89102
17,34,233.64091,68.69675,112.75219,-90.705605,200.05797
17,35,239.59355,76.36604,118.9556,-84.1695,200.81131
17,36,245.59807,84.28004,124.647285,-78.174416,202.53528
17,37,251.68224,92.31317,129.92714,-72.68528,205.05801
17,38,257.82675,100.09081,134.80772,-67.97425,208.27757
17,39,264.0683,107.983894,139.08438,-64.66353,213.13872
17,40,270.5669,116.575165,143.5581,-62.71684,219.71996
17,41,276.6363,125.04758,148.23425,-63.154278,227.83113
17,42,282.3722,133.77748,152.08333,-65.99138,238.50113
17,43,288.17078,143.36818,155.00485,-70.12409,251.61899
17,44,294.10458,153.82294,157.41606,-74.318756,265.9556
17,45,299.89612,164.27321,159.59679,-78.109886,280.05975
17,46,305.30664,174.6971,161.85011,-81.67588,293.78033
17,47,310.60828,185.22925,164.54349,-85.58474,307.69327
17,48,315.91415,196.16956,168.33786,-90.85794,322.74377
17,49,321.14355,207.19995,172.45956,-96.413795,338.06543
17,50,325.90402,217.25035,176.40091,-100.74984,351.39053
17,51,330.50906,226.85114,179.46494,-103.677605,363.40552
17,52,335.2173,236.38152,181.23882,-105.665504,375.1074
17,53,339.79205,245.10077,182.63098,-107.75968,386.27722
17,54,344.41168,254.361,183.75056,-110.69174,398.8427
17,55,349.12897,263.9319,185.54248,-115.00914,412.74307
17,56,354.12033,273.8732,189.1172,-120.133804,427.16223
17,57,358.9509,284.8094,194.06526,-126.16489,442.81726
17,58,363.33377,295.4099,199.85081,-133.11606,458.65146
17,59,367.37234,305.17584,206.00517,-140.50995,473.99915
17,60,371.11298,314.3974,211.9753,-148.01859,489.03308
18,1,3.9120703,4.899988,6.5860167,7.9117866,4.02752
18,2,7.974314,10.056087,13.772426,16.25154,8.485383
18,3,11.451555,14.508836,20.752396,24.217031,13.444505
18,4,14.254854,17.941805,27.501396,31.442144,18.913754
18,5,16.93191,21.071606,33.7048,37.97824,23.815208
18,6,19.711573,24.394512,39.39649,43.97333,27.763754
18,7,22.58811,27.839167,44.676346,49.462467,30.910473
18,8,25.58931,31.28749,49.556927,54.1735,33.139343
18,9,28.708162,34.86772,53.83359,57.48422,33.80522
18,10,32.215244,39.072693,58.307312,59.43091,33.094604
18,11,35.45044,43.1631,62.98345,58.99347,31.759523
18,12,38.569542,47.451267,66.83254,56.156364,29.57323
18,13,41.952183,52.488598,69.75406,52.02366,27.805763
18,14,45.630035,58.305798,72.16526,47.82899,28.52861
18,15,49.2119,64.100845,74.346,44.03786,32.159702
18,16,52.5365,69.82314,76.59931,40.471863,37.95414
18,17,55.81334,75.628136,79.2927,36.563004,45.57812
18,18,59.181477,81.80644,83.08706,31.289808,55.887447
18,19,62.518368,88.05858,87.20877,25.733953,67.03712
18,20,65.34529,93.359695,91.150116,21.397907,76.4486
18,21,67.97963,98.24208,94.21414,18.470144,83.97506
18,22,70.66653,103.08638,95.98802,16.48224,90.23001
18,23,73.07708,107.19352,97.38019,14.388065,95.93483
18,24,75.64964,111.78947,98.49977,11.456006,102.90253
18,25,78.35612,116.67968,100.29169,7.13861,111.715775
18,26,81.322136,121.94673,103.86641,2.0139415,122.03327
18,27,84.39731,128.09953,108.814476,-4.017139,134.35405
18,28,87.12149,133.89194,114.60003,-10.968305,147.44342
18,29,89.46345,138.87074,120.75437,-18.362206,160.31631
18,30,91.51452,143.30884,126.724495,-25.870834,172.80481
18,31,93.75219,148.24333,132.1133,-32.863148,185.12463
18,32,95.75395,152.90958,137.36266,-39.991924,197.33798
18,33,97.722176,157.8409,143.08354,-47.56143,210.35153
18,34,100.20502,162.39236,149.41019,-55.828636,223.6997
18,35,104.579575,165.25294,156.33011,-64.88836,235.88797
18,36,110.36466,165.809,163.91783,-74.56621,246.26852
18,37,115.86189,164.4838,172.03569,-84.72809,255.4644
18,38,120.38156,162.99727,180.36671,-95.097435,264.97375
18,39,124.57258,161.65746,188.7098,-105.43746,274.6876
18,40,128.39223,160.35703,196.8932,-115.63572,284.3666
18,41,131.85175,159.08473,204.86177,-125.49271,293.7938
18,42,134.38031,158.10854,212.69626,-135.06125,303.45004
18,43,137.19498,157.0232,220.438,-144.32684,312.63596
18,44,140.87637,155.58298,228.26274,-153.41664,321.1186
18,45,144.04079,154.35184,236.23552,-162.07884,329.58798
18,46,146.8534,153.17426,244.72307,-170.84572,338.4781
18,47,149.05548,152.25333,253.61497,-179.92607,348.2468
18,48,151.2918,151.28792,262.54242,-188.92073,357.9366
18,49,153.98566,150.1369,271.3481,-197.73378,367.1348
18,50,157.00938,148.85704,279.80743,-206.18709,375.68033
18,51,160.10548,147.54477,287.70563,-214.0639,383.46136
18,52,162.76056,146.41199,294.73523,-220.94865,390.3475
18,53,165.02522,145.43939,300.4359,-226.49889,395.82086
18,54,167.74103,144.25896,304.8398,-231.01646,399.53436
18,55,171.15762,142.7673,309.16693,-235.73248,402.8755
18,56,174.79611,141.20084,314.21313,-241.19022,407.01355
18,57,178.86151,139.4197,320.30142,-247.50946,411.97015
18,58,182.81622,137.6178,327.3223,-254.66255,418.05008
18,59,186.32147,135.97997,335.1289,-262.6562,425.50494
18,60,189.53412,134.48099,343.23508,-271.2657,433.88287
19,1,8.402849,-10.423215,4.8215804,-6.269546,5.4843826
19,2,17.263187,-20.86027,10.070933,-13.398321,10.363841
19,3,26.716667,-31.395496,15.791827,-20.96783,15.102594
19,4,34.95217,-43.12452,22.11847,-29.235037,18.910887
19,5,36.691803,-57.565037,29.03839,-38.294754,20.734478
19,6,31.275148,-71.80832,36.626118,-47.972607,24.428959
19,7,21.41838,-83.61126,44.743973,-58.134487,34.541992
19,8,11.123802,-94.08051,53.07499,-68.50383,49.133175
19,9,0.9771023,-104.57292,61.41807,-78.84386,65.689384
19,10,-9.2989,-114.80828,69.601494,-89.042114,83.00101
19,11,-19.647734,-124.62765,77.57005,-98.8991,100.56469
19,12,-29.479221,-133.66122,85.40455,-108.46765,117.61376
19,13,-39.536644,-142.90987,93.146286,-117.73324,135.05045
19,14,-50.33715,-152.74507,100.97103,-126.82304,153.5126
19,15,-60.738884,-162.25282,108.9438,-135.48524,171.781
19,16,-71.16278,-171.30457,117.43135,-144.25212,190.52449
19,17,-81.118744,-179.95703,126.32325,-153.33247,209.1436
19,18,-91.225914,-188.54015,135.25069,-162.32713,227.98853
19,19,-101.68899,-197.49295,144.05641,-171.14017,247.15434
19,20,-112.40313,-206.7237,152.51572,-179.59349,266.3044
19,21,-123.213,-216.02773,160.41391,-187.4703,285.06094
19,22,-133.70465,-225.01463,167.44351,-194.35506,302.70486
19,23,-143.915,-233.71852,173.1442,-199.90529,318.85715
19,24,-154.54486,-242.70009,177.5481,-204.42287,334.29163
19,25,-165.77945,-252.16132,181.87521,-209.13889,350.30658
19,26,-177.14966,-261.8364,186.92143,-214.5966,367.12308
19,27,-188.95164,-271.74957,193.00969,-220.91585,385.3291
19,28,-200.84622,-281.44797,200.03058,-228.06894,404.41504
19,29,-212.47305,-290.74408,207.83719,-236.06259,423.8523
19,30,-223.85193,-299.8521,215.94336,-244.67209,443.2434
19,31,-234.67874,-308.79852,224.39,-253.72296,462.3607
19,32,-245.93895,-318.21243,233.22385,-263.09753,482.3221
19,33,-257.5253,-328.0879,242.24379,-272.5037,502.85065
19,34,-269.46375,-338.2929,251.21866,-281.77844,523.7404
19,35,-282.25372,-348.51993,260.08072,-290.91327,545.3854
19,36,-295.73782,-359.20737,268.80548,-299.98062,567.6416
19,37,-309.46658,-369.70566,277.3995,-308.89417,590.00836
19,38,-322.50714,-379.48114,285.88028,-317.77765,611.5085
19,39,-334.64017,-388.6501,294.27847,-326.74567,631.95795
19,40,-345.9792,-397.15393,302.65997,-335.73495,651.5405
19,41,-356.4839,-404.97134,310.983,-344.5099,670.1997
19,42,-366.7022,-412.49396,319.0457,-352.87302,688.33484
19,43,-376.828,-420.15817,326.60123,-360.6751,705.9397
19,44,-387.26245,-428.22055,333.4437,-367.71774,723.24133
19,45,-398.1637,-436.76364,339.50534,-373.93396,740.3399
19,46,-409.25537,-445.63577,344.67886,-379.27878,756.84875
19,47,-420.32562,-454.73685,348.63574,-383.3079,772.2718
19,48,-431.28452,-463.96036,351.25507,-385.9693,786.4164
19,49,-442.09592,-472.86224,352.7734,-387.4656,799.4434
19,50,-452.81555,-481.29166,353.38336,-388.0802,811.5695
19,51,-463.53757,-489.5094,353.85046,-388.56818,823.5972
19,52,-473.87454,-497.40976,355.15424,-389.81656,835.9815
19,53,-483.61957,-505.01315,357.55527,-392.1527,848.7123
19,54,-493.36505,-512.62665,361.20013,-395.75043,862.52057
19,55,-503.06177,-520.04156,366.27094,-400.73193,877.48175
19,56,-512.8465,-527.0233,372.37683,-406.82565,893.34644
19,57,-523.7432,-532.4818,379.0902,-413.60498,910.6261
19,58,-535.8724,-533.7141,386.40375,-421.0546,929.13153
19,59,-547.55096,-529.6173,394.1848,-428.89008,947.1073
19,60,-557.731,-522.3079,402.39,-436.9784,963.90533
20,1,4.4013715,-4.539067,7.6265078,-8.166531,4.853864
20,2,9.080088,-9.292369,16.46035,-17.541107,11.068422
20,3,14.108203,-14.282347,25.48029,-26.947266,17.021297
20,4,19.505077,-19.621386,34.455166,-36.222023,22.34024
20,5,25.201832,-25.639713,43.317223,-45.356853,26.775604
20,6,31.492577,-32.3431,52.04198,-54.424183,30.163755
20,7,37.74481,-39.241783,60.636013,-63.337738,33.23586
20,8,43.34957,-45.54639,69.116776,-72.221214,37.087666
20,9,48.3259,-51.100525,77.514984,-81.18925,41.920563
20,10,52.65589,-55.969032,85.89647,-90.17853,47.699326
20,11,56.310543,-60.109028,94.219505,-98.95347,54.276882
20,12,59.7249,-64.01733,102.2822,-107.316574,60.712017
20,13,63.23027,-67.92371,109.837746,-115.118675,66.32964
20,14,67.10177,-72.1527,116.680214,-122.1613,70.41933
20,15,71.45574,-76.843704,122.741844,-128.37752,72.70487
20,16,76.11028,-81.75939,127.91537,-133.72235,73.375175
20,17,80.96372,-86.749374,131.87225,-137.75146,72.06172
20,18,85.944084,-91.75301,134.49158,-140.41287,68.73602
20,19,90.68332,-96.61826,136.00993,-141.90918,64.07628
20,20,95.11902,-101.38151,136.61989,-142.52376,58.43806
20,21,99.44478,-106.144005,137.08698,-143.01176,52.68934
20,22,103.43494,-110.54902,138.39073,-144.26013,48.562813
20,23,107.02761,-114.43643,140.79178,-146.59627,46.62911
20,24,110.62561,-118.32477,144.43665,-150.19398,46.463245
20,25,114.07399,-122.12976,149.50743,-155.17549,48.45151
20,26,117.27415,-125.90457,155.61334,-161.26923,52.158916
20,27,119.939026,-130.27231,162.3267,-168.04857,56.778175
20,28,120.87944,-135.30598,169.64027,-175.49817,63.190434
20,29,119.546646,-140.4412,177.42133,-183.33363,72.036385
20,30,116.74221,-145.12744,185.62653,-191.42195,82.99536
20,31,113.48629,-149.93637,194.35797,-199.51738,94.86046
20,32,110.077644,-154.9233,203.57532,-207.8907,107.45864
20,33,106.58258,-159.96562,213.02441,-216.25366,120.40851
20,34,102.851326,-165.19409,222.66312,-224.59006,133.72638
20,35,98.827896,-170.77908,232.48906,-232.96037,147.41716
20,36,94.37189,-176.79669,242.45476,-241.171,161.4701
20,37,89.60239,-183.31071,252.5324,-249.36118,175.80913
20,38,84.487274,-189.78995,262.6798,-257.41846,190.59431
20,39,79.092445,-195.97676,272.68054,-265.52457,205.70186
20,40,73.205,-201.9441,282.56476,-273.36453,221.20665
20,41,67.27508,-207.96545,292.4544,-280.98947,236.72397
20,42,61.14986,-214.29013,302.4745,-288.30154,252.41882
20,43,54.731865,-221.04088,312.56247,-295.3245,268.31824
20,44,48.106167,-228.13715,322.6708,-302.15186,284.3658
20,45,41.26119,-235.62523,332.81204,-308.9167,300.62192
20,46,34.530884,-243.10327,343.14545,-315.55286,317.00455
20,47,27.666977,-250.67648,353.55603,-321.79224,333.55826
20,48,20.73715,-258.38867,363.80096,-327.75616,350.00662
20,49,13.627861,-266.23593,374.03247,-333.59915,366.646
20,50,6.232577,-274.47623,384.80484,-338.98236,384.02866
20,51,-1.1015348,-282.93683,396.18497,-343.8257,401.92538
20,52,-8.377324,-291.74823,407.8938,-348.2416,420.08707
20,53,-15.820406,-301.15488,419.85574,-352.24863,438.66193
20,54,-22.805481,-311.65582,432.01337,-355.89716,456.9655
20,55,-27.999554,-323.87283,444.35422,-359.21664,473.67422
20,56,-30.73177,-337.3022,456.84378,-362.19556,488.21063
20,57,-31.99248,-351.40744,469.36496,-364.6696,501.53284
20,58,-34.175327,-365.30048,482.14413,-366.79892,516.32166
20,59,-40.186317,-377.2768,495.21478,-368.64542,535.4707
20,60,-50.080437,-385.38174,508.34692,-370.26364,558.63196
21,1,4.022659,-3.7701423,7.875896,-7.3146043,5.235518
21,2,7.7496786,-7.4161305,17.093231,-15.68792,12.478961
21,3,11.334985,-11.02318,26.54233,-24.050886,20.024597
21,4,14.886153,-14.695013,36.18103,-32.38728,27.68552
21,5,18.646088,-18.615503,46.00698,-40.75759,35.197876
21,6,22.726974,-22.983768,55.972683,-48.968224,42.195602
21,7,27.266167,-27.790466,66.05031,-57.158398,48.648586
21,8,31.876669,-33.041824,76.19774,-65.215675,54.767815
21,9,36.393837,-38.724007,86.19846,-73.321785,60.642452
21,10,40.7063,-44.892487,96.08267,-81.161736,66.196686
21,11,45.109665,-51.178795,105.97232,-88.78668,71.5445
21,12,49.786217,-57.737595,115.99242,-96.09875,76.51692
21,13,54.83138,-64.67678,126.08038,-103.12171,80.95946
21,14,60.173996,-71.88748,136.18874,-109.94908,85.01133
21,15,65.85494,-79.38793,146.32996,-116.7139,88.70995
21,16,71.52906,-86.76012,156.66335,-123.35007,92.66429
21,17,77.2641,-94.26545,167.07394,-129.58943,96.50695
21,18,83.11763,-101.8581,177.3189,-135.55338,100.046234
21,19,89.072136,-109.64728,187.55038,-141.39636,103.46966
21,20,95.35793,-117.79034,198.32277,-146.77957,106.96791
21,21,101.86166,-125.9225,209.70288,-151.62294,110.86137
21,22,108.70709,-134.07353,221.41173,-156.03883,114.82513
21,23,116.09583,-142.50807,233.37367,-160.04584,118.581894
21,24,124.59751,-150.73514,245.53128,-163.69437,121.62614
21,25,135.02138,-157.62436,257.87213,-167.01387,123.20905
21,26,147.01129,-162.45113,270.3617,-169.99278,123.58074
21,27,159.90508,-166.03555,282.88287,-172.46681,123.14585
21,28,172.44115,-170.43974,295.66205,-174.59615,123.29098
21,29,182.51297,-178.05165,308.7327,-176.44264,126.22998
21,30,188.31865,-188.57079,321.86484,-178.06087,133.9591
21,31,188.79231,-200.26884,334.84778,-179.40234,147.5385
21,32,185.30757,-211.55176,347.5367,-180.63536,165.14877
21,33,181.8075,-223.03754,360.00073,-181.52843,182.96404
21,34,181.41515,-235.86153,371.9687,-181.65257,198.11426
21,35,183.52768,-248.90797,382.58255,-180.85933,210.36505
21,36,186.84117,-262.1123,391.2877,-179.52097,220.49876
21,37,190.59398,-275.22543,398.14743,-178.2245,229.10175
21,38,194.57011,-288.23636,403.978,-176.86864,237.18016
21,39,198.39714,-300.70798,410.0122,-175.88701,245.68518
21,40,202.3799,-313.6037,417.04376,-175.29422,255.36266
21,41,206.54272,-327.09457,425.18488,-173.7088,267.07974
21,42,210.7907,-341.09225,434.06863,-170.46158,281.0122
21,43,215.19695,-355.023,443.8274,-166.40579,296.3922
21,44,219.74203,-368.65036,454.5717,-162.07109,312.76184
21,45,224.58943,-382.40295,466.07806,-157.34302,330.10413
21,46,229.45343,-396.50803,477.9556,-152.33626,348.38654
21,47,234.02193,-410.09674,490.39825,-147.46095,367.02368
21,48,238.48973,-423.36136,503.1632,-142.2684,386.08972
21,49,242.84686,-436.2867,515.83453,-137.03294,405.06183
21,50,247.2027,-449.4293,528.4849,-131.81583,424.26172
21,51,251.73059,-462.9708,541.0291,-126.561844,443.69424
21,52,256.47543,-477.02765,553.47003,-121.42184,463.31552
21,53,261.52084,-491.37228,565.9569,-116.223145,483.13373
21,54,266.84512,-506.1853,578.4211,-111.144135,503.12732
21,55,272.3181,-521.3336,590.40045,-106.19621,522.98706
21,56,277.63623,-536.50604,601.7504,-101.36094,542.5876
21,57,283.06555,-551.7788,612.54816,-96.66017,561.86456
21,58,288.48798,-567.0652,622.81903,-92.14155,580.8009
21,59,294.21436,-582.24884,632.28345,-87.81268,598.9639
21,60,301.03827,-597.34534,640.9,-84.12762,615.54724
22,1,7.447595,-3.4054031,11.666755,-1.1910336,4.7649493
22,2,13.203003,-9.260774,24.355686,-2.4240494,13.081405
22,3,19.141016,-15.380612,36.819695,-3.3171196,21.402418
22,4,27.282154,-20.199406,48.787663,-3.4412606,27.263937
22,5,36.60447,-23.537382,59.40152,-2.648024,30.920395
22,6,46.642902,-26.191217,68.10665,-1.3096539,32.860077
22,7,57.06757,-28.583542,74.96639,-0.013199168,33.713978
22,8,67.82225,-30.850325,80.79698,1.3426788,34.709267
22,9,78.19728,-33.024628,86.831184,2.3243074,36.388065
22,10,89.092445,-35.287323,93.86275,2.9170878,38.501076
22,11,100.61899,-37.684174,102.00385,4.502505,42.209404
22,12,112.64247,-40.242794,110.88762,7.7497306,48.024597
22,13,124.6803,-42.657658,120.646355,11.805519,54.612362
22,14,136.51318,-44.840153,131.39067,16.140211,61.195137
22,15,148.59903,-46.858105,142.89703,20.868286,67.966
22,16,161.01044,-49.017323,154.77458,25.875048,75.151535
22,17,172.83498,-51.168926,167.21724,30.750364,82.11169
22,18,184.33604,-53.25502,179.98218,35.942905,89.304115
22,19,195.49202,-55.275635,192.6535,41.17837,96.49577
22,20,206.84314,-57.39145,205.30388,46.39549,103.798355
22,21,218.62709,-59.55566,217.84805,51.64947,111.207855
22,22,230.9671,-61.78563,230.28903,56.789474,118.57704
22,23,243.7005,-63.92037,242.77588,61.98817,125.911934
22,24,256.97754,-66.05298,255.24005,67.06718,133.13148
22,25,270.62094,-68.22141,267.2194,72.0151,140.27776
22,26,284.21786,-70.51607,278.5694,76.85037,147.47464
22,27,297.9575,-72.772285,289.36713,81.55114,154.56233
22,28,311.70676,-75.0397,299.63803,86.06976,161.56087
22,29,325.5068,-77.03613,309.10245,90.39863,168.23643
22,30,339.7449,-78.17456,317.719,94.083694,173.66072
22,31,354.32254,-79.62214,325.32355,97.40909,179.39062
22,32,369.36298,-81.588806,331.95,100.43493,185.82889
22,33,384.68216,-83.47864,337.63153,103.062904,192.38374
22,34,400.2102,-85.1179,341.95148,105.4904,199.31284
22,35,416.02042,-85.86639,344.8198,108.30266,206.81184
22,36,431.40936,-85.38298,346.6205,112.20151,215.00879
22,37,446.07303,-84.24948,346.90866,117.599976,224.8928
22,38,460.57864,-82.755974,344.98154,124.02265,236.89679
22,39,475.25647,-81.02342,341.6794,131.21967,250.7787
22,40,489.89633,-79.34731,337.46436,139.3169,266.5512
22,41,504.82684,-77.84834,332.3425,148.04437,284.21536
22,42,520.1372,-76.77403,326.51788,157.2295,303.72043
22,43,535.90076,-75.660416,319.86893,166.70802,324.67245
22,44,551.89417,-74.47335,312.50107,176.35515,346.7333
22,45,568.19604,-72.95158,304.63904,185.99026,369.4769
22,46,584.8692,-71.16279,296.5426,195.44632,392.6992
22,47,601.8261,-68.457214,288.50165,204.84985,415.77515
22,48,618.6885,-63.006947,280.22714,213.98552,437.35672
22,49,635.17236,-55.26941,271.6359,222.77475,457.676
